target_gene,rank,integrated_score,causal_component,rwr,intdeg,gold
ZNF346,1790,0.1327035881435257,0.0873634945397816,0.0,2,0
ACSS2,1791,0.1325267810712428,0.0868434737389495,3.351310725732527e-05,8,0
MORN3,1792,0.1323499739989599,0.0863234529381175,0.0,0,0
ASIC3,1793,0.132173166926677,0.0858034321372854,0.0,0,0
SREK1IP1,1794,0.1319963598543941,0.0852834113364534,0.0,0,0
NUDT16L1,1795,0.1318195527821113,0.0847633905356214,0.0,0,0
NUP210,1796,0.1316427457098284,0.0842433697347894,7.100381784494221e-05,4,0
TMPO,1797,0.1314659386375455,0.0837233489339573,0.00010015877144713152,6,0
PRDM5,1798,0.1312891315652626,0.0832033281331253,0.0,0,0
PARP11,1799,0.1311123244929797,0.0826833073322932,3.9185801969466663e-05,3,0
CRLS1,1800,0.1309355174206968,0.0821632865314612,0.0,0,0
NUDT5,1801,0.1307587103484139,0.0816432657306292,3.56865076376065e-06,5,0
PPP3CA,1802,0.130581903276131,0.0811232449297972,0.0005556107615286562,12,0
DHRS7,1803,0.1304050962038481,0.0806032241289651,0.0,1,0
PIGV,1804,0.1302282891315652,0.0800832033281331,0.0,1,0
FAM136A,1805,0.1300514820592823,0.079563182527301,1.418052891441046e-06,1,0
QPCT,1806,0.1298746749869995,0.079043161726469,1.7328954202673883e-05,1,0
NT5M,1807,0.1296978679147166,0.078523140925637,4.332266967925384e-05,4,0
GARIN1A,1808,0.1295210608424337,0.078003120124805,0.0,0,0
HSPA2,1809,0.1293442537701508,0.0774830993239729,0.00011134828286503845,6,0
NELFCD,1810,0.1291674466978679,0.0769630785231409,1.995351053287541e-05,1,0
RFX2,1811,0.1288138325533021,0.0759230369214768,0.0,0,0
TBC1D14,1812,0.1286370254810192,0.0754030161206448,2.0239067718385645e-05,2,0
USP10,1813,0.1284602184087363,0.0748829953198128,0.00022542882373473072,10,0
MRNIP,1814,0.1282834113364534,0.0743629745189807,9.184088481337543e-05,8,0
RAB5A,1815,0.1281066042641706,0.0738429537181487,0.00016542025625222503,14,0
SFXN1,1816,0.1277529901196047,0.0728029121164846,1.914161351756979e-05,5,0
USP28,1817,0.1275761830473219,0.0722828913156526,0.00020604535292141586,9,0
NAT14,1818,0.127399375975039,0.0717628705148206,0.0,0,0
DYRK2,1819,0.1272225689027561,0.0712428497139885,1.0964413609238097e-05,1,0
NSUN5,1820,0.1270457618304732,0.0707228289131565,1.7366017570468653e-05,5,0
GLRX5,1821,0.1268689547581903,0.0702028081123244,5.360563627261143e-05,1,0
LONRF1,1822,0.1266921476859074,0.0696827873114924,0.0,0,0
CCDC66,1823,0.1265153406136245,0.0691627665106604,1.148842536932919e-06,2,0
LSM14A,1824,0.1263385335413416,0.0686427457098284,3.8558430911031927e-07,2,0
MAGEF1,1825,0.1261617264690587,0.0681227249089963,0.0,0,0
TECPR1,1826,0.1259849193967758,0.0676027041081643,0.0,0,0
ZDHHC20,1827,0.125808112324493,0.0670826833073322,0.0,1,0
UGGT1,1828,0.1256313052522101,0.0665626625065002,0.0,0,0
H1-5,1829,0.1254544981799272,0.0660426417056682,0.00036415491642331456,5,0
COTL1,1830,0.1252776911076443,0.0655226209048362,0.00039315725990883837,3,0
CENPF,1831,0.1251008840353614,0.0650026001040041,9.430230496387962e-05,11,0
GPR171,1832,0.1249240769630785,0.0644825793031721,0.0006139062871287927,3,0
ALG3,1833,0.1247472698907956,0.06396255850234,0.0,1,0
PIK3R2,1834,0.1243936557462298,0.062922516900676,0.00033088327806294834,14,0
BET1L,1835,0.1242168486739469,0.0624024960998439,1.7290814560279374e-05,3,0
ACADS,1836,0.124040041601664,0.0618824752990119,2.963749872178609e-05,7,0
CORO1C,1837,0.1238632345293811,0.0613624544981799,3.253247935358249e-05,3,0
TMEM138,1838,0.1236864274570982,0.0608424336973478,0.0,0,0
FBXW7,1839,0.1235096203848154,0.0603224128965158,0.0005539999254548509,15,0
VPS9D1,1840,0.1233328133125325,0.0598023920956838,0.0,0,0
TERF2IP,1841,0.1229791991679667,0.0587623504940197,3.654193169005429e-05,2,0
TMEM219,1842,0.1226255850234009,0.0577223088923556,0.0,0,0
RDX,1843,0.122448777951118,0.0572022880915236,0.00028975717648093487,5,0
RETREG2,1844,0.1222719708788351,0.0566822672906916,7.492165018387684e-06,1,0
HPS3,1845,0.1220951638065522,0.0561622464898595,9.041361656699683e-06,3,0
PHC2,1846,0.1219183567342693,0.0556422256890275,7.811339336678824e-05,3,0
ZNF48,1847,0.1217415496619864,0.0551222048881955,0.0,0,0
ZBTB22,1848,0.1215647425897036,0.0546021840873634,0.0,0,0
AP2A1,1849,0.1213879355174207,0.0540821632865314,0.0003232255365961351,12,0
F5,1850,0.120857514300572,0.0525221008840353,9.017270125577156e-06,1,0
APBB3,1851,0.1206807072282891,0.0520020800832033,3.1243167183637294e-05,3,0
LPIN1,1852,0.1205039001560062,0.0514820592823713,0.00011112208228053136,2,0
IGSF3,1853,0.1203270930837233,0.0509620384815392,0.0,0,0
WDR53,1854,0.1199734789391575,0.0499219968798752,1.0097453057684019e-05,2,0
AP5S1,1855,0.1197966718668746,0.0494019760790431,9.13289196175965e-05,7,0
GALNT7,1856,0.1196198647945917,0.0488819552782111,0.0,1,0
GFM1,1857,0.1194430577223089,0.0483619344773791,4.685479729367847e-05,6,0
HDLBP,1858,0.119266250650026,0.047841913676547,3.367300050733494e-05,5,0
TRAF6,1859,0.1190894435777431,0.047321892875715,0.0027269105888175073,16,0
METTL3,1860,0.1187358294331773,0.0462818512740509,9.970301572666657e-05,7,0
ZNF518A,1861,0.1185590223608944,0.0457618304732189,0.0,0,0
EXD2,1862,0.1183822152886115,0.0452418096723869,0.0,0,0
EXO5,1863,0.1182054082163286,0.0447217888715548,0.0,0,0
CDCA7L,1864,0.1180286011440457,0.0442017680707228,0.0,0,0
KCTD21,1865,0.1178517940717628,0.0436817472698908,5.7307618912900224e-05,1,0
EFCAB7,1866,0.1173213728549142,0.0421216848673947,0.0,0,0
ZNF266,1867,0.1169677587103484,0.0410816432657306,0.0,0,0
RRP1B,1868,0.1167909516380655,0.0405616224648986,4.039319269684704e-05,5,0
KAT6B,1869,0.1166141445657826,0.0400416016640665,0.00011348470528085566,7,0
ZMYM1,1870,0.1164373374934997,0.0395215808632345,0.0,0,0
NCEH1,1871,0.1162605304212168,0.0390015600624025,2.6850567067069963e-05,5,0
CPT2,1872,0.1157301092043681,0.0374414976599064,6.514694480299862e-05,9,0
IFT43,1873,0.1155533021320852,0.0369214768590743,8.496953199839668e-06,4,0
ERP44,1874,0.1153764950598024,0.0364014560582423,2.454809954898241e-05,7,0
ADPRS,1875,0.1150228809152366,0.0353614144565782,0.0,0,0
ALKBH1,1876,0.1146692667706708,0.0343213728549142,5.707527915619767e-06,3,0
CYSLTR2,1877,0.1144924596983879,0.0338013520540821,2.411473349450297e-05,4,0
RAB33B,1878,0.1141388455538221,0.0327613104524181,1.7631778113427215e-05,5,0
NDEL1,1879,0.1139620384815392,0.032241289651586,0.0001397378335828022,6,0
RNF32,1880,0.1134316172646905,0.0306812272490899,0.0,0,0
ZNF790,1881,0.1132548101924077,0.0301612064482579,0.0,0,0
RAB9A,1882,0.1130780031201248,0.0296411856474258,1.629935583723466e-05,4,0
INTS6L,1883,0.1129011960478419,0.0291211648465938,8.113834144453144e-07,1,0
SMARCC2,1884,0.112724388975559,0.0286011440457618,0.0006897881879442982,6,0
G2E3,1885,0.1125475819032761,0.0280811232449297,1.601067341147036e-06,2,0
ALKBH3,1886,0.1123707748309932,0.0275611024440977,1.3819675285685994e-05,4,0
NAP1L4,1887,0.1121939677587103,0.0270410816432657,5.007504940628553e-06,1,0
FZD6,1888,0.1118403536141445,0.0260010400416016,2.0979625540570094e-05,3,0
TCEAL8,1889,0.1116635465418616,0.0254810192407696,0.0,0,0
CUL5,1890,0.1114867394695788,0.0249609984399376,0.0008219998390676073,12,0
KIF14,1891,0.1113099323972958,0.0244409776391055,0.00024132765392722956,8,0
ATP13A1,1892,0.1109563182527301,0.0234009360374415,6.654261360454492e-06,1,0
TMEM127,1893,0.1107795111804472,0.0228809152366094,2.0309677473407487e-05,1,0
GALE,1894,0.1104258970358814,0.0218408736349454,4.1625620616783044e-05,5,0
IGF2BP3,1895,0.1098954758190327,0.0202808112324493,2.286033439240962e-05,3,0
SRM,1896,0.1097186687467498,0.0197607904316172,2.0832221685258102e-05,5,0
RELCH,1897,0.1095418616744669,0.0192407696307852,4.534781115767276e-05,5,0
GNB1,1898,0.1093650546021841,0.0187207488299532,9.148374765344141e-05,4,0
ZRANB2,1899,0.1091882475299012,0.0182007280291211,3.516898116938638e-05,2,0
UBL4A,1900,0.1088346333853354,0.0171606864274571,0.0001160472261361104,4,0
CSNK1G2,1901,0.1086578263130525,0.016640665626625,0.0,1,0
SMIM12,1902,0.1084810192407696,0.016120644825793,6.330847054213241e-05,1,0
SMARCD1,1903,0.1083042121684867,0.0156006240249609,0.0005881472300536128,3,0
CEP112,1904,0.1081274050962038,0.0150806032241289,0.0,0,0
ATP8B4,1905,0.107773790951638,0.0140405616224648,0.0,2,0
DCP1A,1906,0.1072433697347894,0.0124804992199688,6.47939916501199e-05,8,0
NKG7,1907,0.1070665626625065,0.0119604784191367,0.0016200784785141442,4,0
SYVN1,1908,0.1068897555902236,0.0114404576183047,2.231260429298453e-05,3,0
ZNF589,1909,0.1067129485179407,0.0109204368174727,0.0,0,0
FKBP7,1910,0.1065361414456578,0.0104004160166406,2.4440777168396206e-06,2,0
KCMF1,1911,0.1063593343733749,0.0098803952158086,0.0,0,0
SLC7A6,1912,0.106182527301092,0.0093603744149766,3.504806445296597e-05,5,0
TRIM5,1913,0.1060057202288091,0.0088403536141445,0.00029729422423434895,5,0
DNAJB11,1914,0.1056521060842433,0.0078003120124804,5.5305379148871004e-05,6,0
TPP2,1915,0.1054752990119604,0.0072802912116484,0.0,1,0
ZNF431,1916,0.1049448777951118,0.0057202288091523,1.2333224028189858e-06,2,0
GATC,1917,0.1047680707228289,0.0052002080083203,1.1527311691772488e-05,2,0
SYNGR2,1918,0.1042376495059802,0.0036401456058242,7.818098286572918e-05,1,0
SLC27A2,1919,0.1040608424336973,0.0031201248049922,6.126376517222255e-05,1,0
PARD6B,1920,0.1037072282891315,0.0020800832033281,0.0001744852263800728,2,0
UBR7,1921,0.1035304212168486,0.0015600624024961,4.2040022073032594e-05,4,0
DUSP3,1922,0.1033536141445657,0.001040041601664,0.0,1,0
NIPBL,1923,0.1031768070722829,0.000520020800832,0.0001564423917375723,5,0
